Record Length,20480
Sample Interval,CH1:0.0000200000016
Vertical Units,CH1:V,,
Vertical Scale,CH1:5.00,,
Vertical Offset,CH1:0.20000,,
Horizontal Units,s,,
Horizontal Scale,0.0250000000,,
Model Number,SDS1102CN,,
Serial Number,NEU00004121018,,
Software Version,3.01.01.31R17,,

Source,CH1
Second,Volt
-0.18420001563,-0.20000,
-0.18418001563,0.00,
-0.18416001563,0.00,
-0.18414001563,0.00,
-0.18412001563,0.00,
-0.18410001563,0.00,
-0.18408001563,0.00,
-0.18406001563,0.00,
-0.18404001563,0.00,
-0.18402001563,0.00,
-0.18400001563,0.00,
-0.18398001563,0.00,
-0.18396001563,0.00,
-0.18394001563,0.20000,
-0.18392001563,0.00,
-0.18390001563,0.00,
-0.18388001563,0.00,
-0.18386001563,0.00,
-0.18384000000,0.00,
-0.18382001563,0.00,
-0.18380001563,0.00,
-0.18378001563,0.00,
-0.18376001563,0.00,
-0.18374001563,0.00,
-0.18372000000,-0.20000,
-0.18370001563,0.00,
-0.18368001563,0.00,
-0.18366001563,-0.20000,
-0.18364001563,0.00,
-0.18362000000,-0.20000,
-0.18360001563,0.00,
-0.18358001563,0.00,
-0.18356001563,0.00,
-0.18354001563,0.00,
-0.18352001563,0.00,
-0.18350000000,0.00,
-0.18348001563,0.00,
-0.18346001563,0.00,
-0.18344001563,0.00,
-0.18342001563,0.00,
-0.18340001563,0.00,
-0.18338000000,0.00,
-0.18336001563,0.00,
-0.18334001563,0.00,
-0.18332001563,0.00,
-0.18330001563,-0.20000,
-0.18328000000,0.00,
-0.18326001563,0.00,
-0.18324001563,0.20000,
-0.18322001563,0.00,
-0.18320001563,0.00,
-0.18318001563,0.00,
-0.18316000000,0.00,
-0.18314001563,0.00,
-0.18312001563,0.00,
-0.18310001563,0.00,
-0.18308001563,0.00,
-0.18306001563,0.00,
-0.18304001563,0.00,
-0.18302001563,0.00,
-0.18300001563,-0.20000,
-0.18298001563,0.00,
-0.18296001563,0.00,
-0.18294000000,0.00,
-0.18292001563,0.00,
-0.18290001563,0.00,
-0.18288001563,0.00,
-0.18286001563,0.00,
-0.18284000000,0.00,
-0.18282000000,0.00,
-0.18280001563,0.00,
-0.18278001563,0.00,
-0.18276001563,0.00,
-0.18274001563,0.00,
-0.18272000000,0.00,
-0.18270001563,0.00,
-0.18268001563,0.00,
-0.18266001563,0.00,
-0.18264001563,0.00,
-0.18262001563,0.00,
-0.18260000000,0.00,
-0.18258001563,0.00,
-0.18256001563,0.00,
-0.18254001563,0.00,
-0.18252001563,0.00,
-0.18250000000,0.00,
-0.18248000000,0.00,
-0.18246001563,0.00,
-0.18244001563,0.00,
-0.18242001563,0.00,
-0.18240001563,0.00,
-0.18238000000,0.00,
-0.18236001563,0.00,
-0.18234001563,0.00,
-0.18232001563,0.00,
-0.18230001563,0.00,
-0.18228000000,0.00,
-0.18226000000,0.00,
-0.18224001563,0.20000,
-0.18222001563,0.00,
-0.18220001563,0.00,
-0.18218001563,-0.20000,
-0.18216000000,0.00,
-0.18214000000,0.00,
-0.18212001563,0.00,
-0.18210001563,0.00,
-0.18208001563,0.00,
-0.18206001563,0.00,
-0.18204000000,0.00,
-0.18202001563,-0.20000,
-0.18200001563,0.00,
-0.18198001563,0.00,
-0.18196001563,0.00,
-0.18194000000,0.00,
-0.18192000000,0.20000,
-0.18190001563,0.00,
-0.18188001563,0.00,
-0.18186001563,0.00,
-0.18184000000,0.00,
-0.18182000000,0.00,
-0.18180001563,-0.20000,
-0.18178001563,0.00,
-0.18176001563,0.00,
-0.18174001563,0.00,
-0.18172000000,0.00,
-0.18170000000,0.00,
-0.18168001563,0.00,
-0.18166001563,0.00,
-0.18164001563,0.00,
-0.18162000000,0.00,
-0.18160000000,0.00,
-0.18158000000,0.00,
-0.18156001563,0.00,
-0.18154001563,0.00,
-0.18152001563,-0.20000,
-0.18150000000,0.00,
-0.18148000000,0.00,
-0.18146001563,0.00,
-0.18144001563,0.00,
-0.18142001563,0.00,
-0.18140001563,0.00,
-0.18138000000,0.00,
-0.18136000000,0.00,
-0.18134001563,0.00,
-0.18132001563,0.00,
-0.18130001563,0.00,
-0.18128000000,0.00,
-0.18126000000,0.00,
-0.18124000000,0.00,
-0.18122001563,0.00,
-0.18120001563,0.00,
-0.18118001563,0.00,
-0.18116000000,0.00,
-0.18114000000,0.00,
-0.18112001563,0.00,
-0.18110001563,0.00,
-0.18108001563,0.00,
-0.18106001563,0.00,
-0.18104000000,0.00,
-0.18102000000,0.00,
-0.18100001563,0.00,
-0.18098001563,0.00,
-0.18096001563,0.00,
-0.18094000000,0.00,
-0.18092000000,0.00,
-0.18090000000,0.00,
-0.18088001563,0.00,
-0.18086001563,0.00,
-0.18084000000,0.00,
-0.18082000000,0.00,
-0.18080000000,0.00,
-0.18078001563,-0.20000,
-0.18076001563,0.00,
-0.18074001563,0.00,
-0.18072000000,0.00,
-0.18070000000,0.00,
-0.18068000000,0.00,
-0.18066001563,-0.20000,
-0.18064001563,0.00,
-0.18062001563,-0.20000,
-0.18060000000,0.00,
-0.18058000000,0.00,
-0.18056000000,0.00,
-0.18054001563,0.00,
-0.18052001563,0.00,
-0.18050000000,0.20000,
-0.18048000000,-0.20000,
-0.18046000000,0.00,
-0.18044001563,0.00,
-0.18042001563,0.00,
-0.18040001563,0.00,
-0.18038000000,0.00,
-0.18036000000,0.00,
-0.18034000000,0.00,
-0.18032001563,0.00,
-0.18030001563,0.00,
-0.18028000000,0.00,
-0.18026000000,0.00,
-0.18024000000,0.00,
-0.18022001563,0.00,
-0.18020001563,0.00,
-0.18018001563,0.00,
-0.18016000000,0.00,
-0.18014000000,-0.20000,
-0.18012000000,0.00,
-0.18010001563,-0.20000,
-0.18008001563,-0.20000,
-0.18006001563,0.00,
-0.18004000000,0.00,
-0.18002000000,0.00,
-0.18000000000,0.00,
-0.17998001563,0.00,
-0.17996001563,0.00,
-0.17994000000,0.00,
-0.17992000000,0.00,
-0.17990000000,0.00,
-0.17988001563,0.00,
-0.17986001563,0.00,
-0.17984000000,0.00,
-0.17982000000,0.00,
-0.17980000000,0.00,
-0.17978000000,0.00,
-0.17976001563,0.00,
-0.17974001563,0.00,
-0.17972000000,0.00,
-0.17970000000,0.00,
-0.17968000000,0.00,
-0.17966000000,0.00,
-0.17964001563,0.00,
-0.17962000000,0.00,
-0.17960000000,0.00,
-0.17958000000,0.00,
-0.17956000000,0.00,
-0.17954001563,0.20000,
-0.17952001563,0.00,
-0.17950000000,0.00,
-0.17948000000,0.00,
-0.17946000000,0.00,
-0.17944000000,0.00,
-0.17942001563,0.00,
-0.17940001563,0.00,
-0.17938000000,0.00,
-0.17936000000,0.00,
-0.17934000000,0.00,
-0.17932000000,0.00,
-0.17930001563,0.00,
-0.17928000000,0.00,
-0.17926000000,0.00,
-0.17924000000,0.00,
-0.17922000000,0.00,
-0.17920001563,0.20000,
-0.17918001563,0.00,
-0.17916000000,0.00,
-0.17914000000,0.00,
-0.17912000000,0.00,
-0.17910000000,0.00,
-0.17908001563,0.00,
-0.17906001563,0.00,
-0.17904000000,0.00,
-0.17902000000,0.00,
-0.17900000000,0.00,
-0.17898000000,0.00,
-0.17896001563,0.00,
-0.17894000000,0.00,
-0.17892000000,0.00,
-0.17890000000,0.00,
-0.17888000000,0.00,
-0.17886001563,0.00,
-0.17884000000,-0.20000,
-0.17882000000,0.00,
-0.17880000000,0.00,
-0.17878000000,-0.20000,
-0.17876000000,0.00,
-0.17874001563,0.00,
-0.17872000000,0.00,
-0.17870000000,-0.20000,
-0.17868000000,0.00,
-0.17866000000,0.00,
-0.17864001563,0.00,
-0.17862001563,0.00,
-0.17860000000,-0.20000,
-0.17858000000,0.00,
-0.17856000000,0.00,
-0.17854000000,0.00,
-0.17852001563,-0.20000,
-0.17850000000,0.00,
-0.17848000000,0.00,
-0.17846000000,0.00,
-0.17844000000,0.00,
-0.17842000000,0.00,
-0.17840001563,0.00,
-0.17838000000,0.00,
-0.17836000000,0.00,
-0.17834000000,0.20000,
-0.17832000000,0.00,
-0.17830001563,0.00,
-0.17828000000,0.00,
-0.17826000000,-0.20000,
-0.17824000000,0.00,
-0.17822000000,0.00,
-0.17820000000,0.00,
-0.17818001563,0.00,
-0.17816000000,0.00,
-0.17814000000,0.00,
-0.17812000000,0.20000,
-0.17810000000,0.00,
-0.17808000000,0.00,
-0.17806001563,0.00,
-0.17804000000,0.00,
-0.17802000000,0.00,
-0.17800000000,0.00,
-0.17798000000,0.00,
-0.17796001563,0.00,
-0.17794000000,0.00,
-0.17792000000,-0.20000,
-0.17790000000,0.00,
-0.17788000000,-0.20000,
-0.17786000000,0.00,
-0.17784000000,0.00,
-0.17782000000,0.00,
-0.17780000000,-0.20000,
-0.17778000000,0.00,
-0.17776000000,0.00,
-0.17774000000,0.00,
-0.17772000000,0.00,
-0.17770000000,0.00,
-0.17768000000,0.00,
-0.17766000000,0.00,
-0.17764000000,0.00,
-0.17762000000,0.00,
-0.17760000000,0.00,
-0.17758000000,0.00,
-0.17756000000,0.00,
-0.17754000000,-0.20000,
-0.17752000000,0.00,
-0.17750000000,0.00,
-0.17748000000,0.00,
-0.17746000000,0.00,
-0.17744000000,0.00,
-0.17742000000,0.20000,
-0.17740001563,0.00,
-0.17738000000,0.00,
-0.17736000000,0.00,
-0.17734000000,0.00,
-0.17732000000,0.00,
-0.17730000000,0.00,
-0.17728000000,0.00,
-0.17726000000,0.00,
-0.17724000000,0.00,
-0.17722000000,0.00,
-0.17720000000,0.00,
-0.17718000000,0.00,
-0.17716000000,0.00,
-0.17714000000,-0.20000,
-0.17712000000,-0.20000,
-0.17710000000,0.00,
-0.17708000000,0.00,
-0.17706001563,0.00,
-0.17704000000,0.00,
-0.17702000000,-0.20000,
-0.17700000000,0.00,
-0.17698001563,0.20000,
-0.17696001563,-0.20000,
-0.17694001563,0.00,
-0.17692001563,0.00,
-0.17690001563,0.00,
-0.17688001563,0.00,
-0.17686001563,0.00,
-0.17684000000,0.00,
-0.17682001563,0.00,
-0.17680001563,-0.20000,
-0.17678001563,0.00,
-0.17676001563,-0.20000,
-0.17674001563,0.00,
-0.17672001563,-0.20000,
-0.17670001563,0.00,
-0.17668001563,0.00,
-0.17666001563,0.00,
-0.17664001563,0.00,
-0.17662000000,0.00,
-0.17660001563,0.00,
-0.17658001563,0.00,
-0.17656001563,0.00,
-0.17654001563,0.00,
-0.17652001563,0.00,
-0.17650000000,0.00,
-0.17648001563,0.00,
-0.17646001563,0.00,
-0.17644001563,0.00,
-0.17642001563,0.00,
-0.17640001563,0.00,
-0.17638001563,0.00,
-0.17636001563,0.00,
-0.17634001563,0.00,
-0.17632001563,0.00,
-0.17630001563,0.00,
-0.17628000000,0.00,
-0.17626001563,0.00,
-0.17624001563,0.00,
-0.17622001563,0.00,
-0.17620001563,0.00,
-0.17618001563,0.00,
-0.17616000000,-0.20000,
-0.17614001563,0.00,
-0.17612001563,0.00,
-0.17610001563,0.00,
-0.17608001563,0.00,
-0.17606001563,0.00,
-0.17604001563,0.00,
-0.17602001563,0.00,
-0.17600001563,0.00,
-0.17598001563,0.00,
-0.17596001563,0.00,
-0.17594000000,-0.20000,
-0.17592001563,0.00,
-0.17590001563,0.00,
-0.17588001563,0.00,
-0.17586001563,0.00,
-0.17584000000,0.00,
-0.17582001563,0.00,
-0.17580001563,-0.20000,
-0.17578001563,0.00,
-0.17576001563,0.20000,
-0.17574001563,0.00,
-0.17572000000,0.00,
-0.17570001563,0.00,
-0.17568001563,0.00,
-0.17566001563,0.00,
-0.17564001563,-0.20000,
-0.17562001563,0.00,
-0.17560000000,0.00,
-0.17558001563,0.00,
-0.17556001563,0.00,
-0.17554001563,0.00,
-0.17552001563,0.00,
-0.17550000000,0.00,
-0.17548001563,0.00,
-0.17546001563,0.00,
-0.17544001563,0.00,
-0.17542001563,0.00,
-0.17540001563,0.00,
-0.17538000000,0.00,
-0.17536001563,0.00,
-0.17534001563,-0.20000,
-0.17532001563,0.00,
-0.17530001563,0.00,
-0.17528000000,0.00,
-0.17526000000,0.00,
-0.17524001563,0.00,
-0.17522001563,0.00,
-0.17520001563,0.00,
-0.17518001563,0.00,
-0.17516000000,0.00,
-0.17514001563,-0.20000,
-0.17512001563,0.00,
-0.17510001563,0.00,
-0.17508001563,0.00,
-0.17506001563,0.00,
-0.17504000000,0.00,
-0.17502001563,0.00,
-0.17500001563,0.00,
-0.17498001563,0.00,
-0.17496001563,0.00,
-0.17494000000,0.00,
-0.17492000000,0.00,
-0.17490001563,-0.20000,
-0.17488001563,0.00,
-0.17486001563,0.00,
-0.17484000000,-0.20000,
-0.17482000000,0.00,
-0.17480001563,-0.20000,
-0.17478001563,0.00,
-0.17476001563,-0.20000,
-0.17474001563,0.00,
-0.17472000000,0.00,
-0.17470000000,0.00,
-0.17468001563,0.00,
-0.17466001563,0.00,
-0.17464001563,0.00,
-0.17462000000,0.00,
-0.17460000000,0.00,
-0.17458000000,0.00,
-0.17456001563,0.00,
-0.17454001563,0.00,
-0.17452001563,0.00,
-0.17450000000,0.00,
-0.17448000000,0.00,
-0.17446001563,0.00,
-0.17444001563,-0.20000,
-0.17442001563,0.00,
-0.17440001563,0.00,
-0.17438000000,0.00,
-0.17436000000,0.00,
-0.17434001563,0.00,
-0.17432001563,0.00,
-0.17430001563,0.00,
-0.17428000000,0.00,
-0.17426000000,0.00,
-0.17424001563,0.00,
-0.17422001563,0.00,
-0.17420001563,0.00,
-0.17418001563,0.00,
-0.17416000000,0.00,
-0.17414000000,0.00,
-0.17412001563,0.00,
-0.17410001563,-0.20000,
-0.17408001563,0.00,
-0.17406001563,0.00,
-0.17404000000,0.00,
-0.17402000000,0.00,
-0.17400001563,0.00,
-0.17398001563,0.00,
-0.17396001563,-0.20000,
-0.17394000000,0.00,
-0.17392000000,0.00,
-0.17390001563,0.00,
-0.17388001563,0.00,
-0.17386001563,0.00,
-0.17384000000,0.00,
-0.17382000000,0.00,
-0.17380000000,0.00,
-0.17378001563,0.00,
-0.17376001563,0.00,
-0.17374001563,0.00,
-0.17372000000,0.00,
-0.17370000000,0.00,
-0.17368000000,0.00,
-0.17366001563,0.00,
-0.17364001563,0.00,
-0.17362001563,0.00,
-0.17360000000,0.00,
-0.17358000000,-0.20000,
-0.17356001563,0.00,
-0.17354001563,0.00,
-0.17352001563,0.00,
-0.17350000000,0.00,
-0.17348000000,0.00,
-0.17346000000,0.00,
-0.17344001563,0.00,
-0.17342001563,0.00,
-0.17340001563,0.00,
-0.17338000000,0.00,
-0.17336000000,0.00,
-0.17334000000,0.00,
-0.17332001563,0.00,
-0.17330001563,0.00,
-0.17328000000,0.00,
-0.17326000000,0.20000,
-0.17324000000,0.00,
-0.17322001563,0.00,
-0.17320001563,0.00,
-0.17318001563,-0.20000,
-0.17316000000,0.00,
-0.17314000000,0.00,
-0.17312000000,0.00,
-0.17310001563,0.00,
-0.17308001563,0.00,
-0.17306001563,0.00,
-0.17304000000,0.00,
-0.17302000000,0.00,
-0.17300001563,0.00,
-0.17298001563,0.00,
-0.17296001563,0.00,
-0.17294000000,0.00,
-0.17292000000,0.00,
-0.17290000000,0.00,
-0.17288001563,0.00,
-0.17286001563,-0.20000,
-0.17284000000,0.00,
-0.17282000000,0.00,
-0.17280000000,0.00,
-0.17278000000,0.00,
-0.17276001563,0.00,
-0.17274001563,0.00,
-0.17272000000,0.00,
-0.17270000000,0.00,
-0.17268000000,0.20000,
-0.17266001563,0.00,
-0.17264001563,0.00,
-0.17262000000,0.00,
-0.17260000000,0.00,
-0.17258000000,0.00,
-0.17256000000,-0.20000,
-0.17254001563,0.00,
-0.17252001563,-0.20000,
-0.17250000000,0.00,
-0.17248000000,0.00,
-0.17246000000,-0.20000,
-0.17244000000,-0.20000,
-0.17242001563,0.00,
-0.17240001563,0.00,
-0.17238000000,0.00,
-0.17236000000,0.00,
-0.17234000000,0.00,
-0.17232001563,0.00,
-0.17230001563,0.00,
-0.17228000000,0.00,
-0.17226000000,0.00,
-0.17224000000,-0.20000,
-0.17222000000,0.00,
-0.17220001563,0.00,
-0.17218001563,0.00,
-0.17216000000,0.00,
-0.17214000000,0.00,
-0.17212000000,0.00,
-0.17210000000,0.00,
-0.17208001563,0.00,
-0.17206001563,0.00,
-0.17204000000,0.00,
-0.17202000000,0.00,
-0.17200000000,0.00,
-0.17198001563,0.00,
-0.17196001563,0.00,
-0.17194000000,0.00,
-0.17192000000,0.00,
-0.17190000000,-0.20000,
-0.17188000000,0.00,
-0.17186001563,0.00,
-0.17184000000,0.00,
-0.17182000000,0.00,
-0.17180000000,0.00,
-0.17178000000,-0.20000,
-0.17176000000,0.00,
-0.17174001563,0.00,
-0.17172000000,0.00,
-0.17170000000,0.00,
-0.17168000000,0.00,
-0.17166000000,0.00,
-0.17164001563,0.00,
-0.17162001563,0.00,
-0.17160000000,0.00,
-0.17158000000,0.00,
-0.17156000000,0.00,
-0.17154000000,0.00,
-0.17152001563,0.00,
-0.17150000000,0.00,
-0.17148000000,-0.20000,
-0.17146000000,0.00,
-0.17144000000,0.00,
-0.17142001563,0.00,
-0.17140001563,0.00,
-0.17138000000,0.00,
-0.17136000000,0.00,
-0.17134000000,0.00,
-0.17132000000,0.00,
-0.17130001563,0.00,
-0.17128000000,0.00,
-0.17126000000,-0.20000,
-0.17124000000,0.00,
-0.17122000000,0.00,
-0.17120000000,0.00,
-0.17118001563,0.00,
-0.17116000000,0.00,
-0.17114000000,0.00,
-0.17112000000,-0.20000,
-0.17110000000,0.00,
-0.17108001563,0.20000,
-0.17106001563,0.00,
-0.17104000000,0.00,
-0.17102000000,-0.20000,
-0.17100000000,0.00,
-0.17098000000,0.00,
-0.17096001563,0.00,
-0.17094000000,0.00,
-0.17092000000,0.00,
-0.17090000000,0.00,
-0.17088000000,0.00,
-0.17086000000,0.00,
-0.17084000000,0.00,
-0.17082000000,0.00,
-0.17080000000,0.00,
-0.17078000000,-0.20000,
-0.17076000000,-0.20000,
-0.17074001563,0.00,
-0.17072000000,0.00,
-0.17070000000,0.00,
-0.17068000000,0.00,
-0.17066000000,0.00,
-0.17064000000,0.00,
-0.17062000000,0.00,
-0.17060000000,0.00,
-0.17058000000,0.00,
-0.17056000000,0.00,
-0.17054000000,0.00,
-0.17052000000,0.00,
-0.17050000000,0.00,
-0.17048000000,0.00,
-0.17046000000,0.00,
-0.17044000000,0.00,
-0.17042000000,0.00,
-0.17040001563,0.00,
-0.17038000000,0.20000,
-0.17036000000,0.00,
-0.17034000000,0.00,
-0.17032000000,-0.20000,
-0.17030000000,0.00,
-0.17028000000,0.00,
-0.17026000000,0.00,
-0.17024000000,0.00,
-0.17022000000,0.00,
-0.17020000000,0.00,
-0.17018001563,0.00,
-0.17016000000,0.00,
-0.17014000000,0.00,
-0.17012000000,-0.20000,
-0.17010000000,0.00,
-0.17008000000,0.00,
-0.17006001563,0.00,
-0.17004000000,0.00,
-0.17002000000,0.00,
-0.17000000000,0.00,
-0.16998001563,-0.20000,
-0.16996001563,0.00,
-0.16994001563,0.00,
-0.16992001563,0.00,
-0.16990001563,0.00,
-0.16988001563,0.00,
-0.16986001563,0.00,
-0.16984001563,0.00,
-0.16982001563,0.00,
-0.16980001563,0.00,
-0.16978001563,0.00,
-0.16976001563,0.00,
-0.16974001563,0.00,
-0.16972001563,0.00,
-0.16970001563,0.00,
-0.16968001563,0.00,
-0.16966001563,0.00,
-0.16964001563,0.00,
-0.16962000000,0.00,
-0.16960001563,0.00,
-0.16958001563,0.00,
-0.16956001563,0.00,
-0.16954001563,0.00,
-0.16952001563,0.00,
-0.16950001563,0.00,
-0.16948001563,0.00,
-0.16946001563,0.00,
-0.16944001563,-0.20000,
-0.16942001563,0.00,
-0.16940001563,0.00,
-0.16938001563,0.00,
-0.16936001563,-0.20000,
-0.16934001563,0.00,
-0.16932001563,-0.20000,
-0.16930001563,0.00,
-0.16928000000,0.20000,
-0.16926001563,0.00,
-0.16924001563,0.00,
-0.16922001563,0.00,
-0.16920001563,0.00,
-0.16918001563,0.00,
-0.16916001563,0.00,
-0.16914001563,0.00,
-0.16912001563,-0.20000,
-0.16910001563,0.00,
-0.16908001563,0.00,
-0.16906001563,0.00,
-0.16904001563,0.00,
-0.16902001563,0.00,
-0.16900001563,0.00,
-0.16898001563,0.00,
-0.16896001563,-0.20000,
-0.16894000000,0.00,
-0.16892001563,-0.20000,
-0.16890001563,0.00,
-0.16888001563,0.00,
-0.16886001563,0.00,
-0.16884000000,0.00,
-0.16882001563,0.00,
-0.16880001563,0.00,
-0.16878001563,0.00,
-0.16876001563,0.00,
-0.16874001563,0.00,
-0.16872000000,0.00,
-0.16870001563,0.00,
-0.16868001563,-0.20000,
-0.16866001563,0.00,
-0.16864001563,0.00,
-0.16862001563,-0.20000,
-0.16860001563,-0.20000,
-0.16858001563,0.00,
-0.16856001563,0.00,
-0.16854001563,-0.20000,
-0.16852001563,-0.20000,
-0.16850000000,0.00,
-0.16848001563,0.00,
-0.16846001563,0.00,
-0.16844001563,0.00,
-0.16842001563,0.00,
-0.16840001563,0.00,
-0.16838000000,0.00,
-0.16836001563,0.00,
-0.16834001563,0.00,
-0.16832001563,0.00,
-0.16830001563,0.00,
-0.16828000000,0.00,
-0.16826001563,0.00,
-0.16824001563,0.00,
-0.16822001563,-0.20000,
-0.16820001563,0.00,
-0.16818001563,0.00,
-0.16816000000,0.00,
-0.16814001563,0.00,
-0.16812001563,0.20000,
-0.16810001563,0.00,
-0.16808001563,0.00,
-0.16806001563,0.00,
-0.16804000000,0.00,
-0.16802001563,0.00,
-0.16800001563,0.00,
-0.16798001563,0.00,
-0.16796001563,0.00,
-0.16794000000,0.00,
-0.16792001563,0.00,
-0.16790001563,0.00,
-0.16788001563,0.00,
-0.16786001563,0.00,
-0.16784000000,-0.20000,
-0.16782000000,0.00,
-0.16780001563,0.00,
-0.16778001563,0.00,
-0.16776001563,0.00,
-0.16774001563,-0.20000,
-0.16772000000,0.00,
-0.16770000000,0.00,
-0.16768001563,0.00,
-0.16766001563,0.00,
-0.16764001563,0.00,
-0.16762000000,0.00,
-0.16760000000,-0.20000,
-0.16758001563,0.00,
-0.16756001563,0.00,
-0.16754001563,0.00,
-0.16752001563,0.00,
-0.16750000000,0.00,
-0.16748000000,0.00,
-0.16746001563,0.00,
-0.16744001563,0.00,
-0.16742001563,0.00,
-0.16740001563,-0.20000,
-0.16738000000,0.00,
-0.16736000000,-0.20000,
-0.16734001563,0.00,
-0.16732001563,-0.20000,
-0.16730001563,0.20000,
-0.16728000000,0.00,
-0.16726000000,0.00,
-0.16724001563,0.00,
-0.16722001563,0.00,
-0.16720001563,-0.20000,
-0.16718001563,0.00,
-0.16716000000,0.00,
-0.16714000000,0.00,
-0.16712001563,0.00,
-0.16710001563,0.00,
-0.16708001563,0.00,
-0.16706001563,0.00,
-0.16704000000,0.00,
-0.16702001563,0.00,
-0.16700001563,0.00,
-0.16698001563,0.00,
-0.16696001563,0.00,
-0.16694000000,0.00,
-0.16692000000,0.00,
-0.16690001563,-0.20000,
-0.16688001563,0.00,
-0.16686001563,0.00,
-0.16684000000,0.00,
-0.16682000000,0.00,
-0.16680000000,0.00,
-0.16678001563,0.00,
-0.16676001563,0.00,
-0.16674001563,0.00,
-0.16672000000,-0.20000,
-0.16670000000,-0.20000,
-0.16668001563,0.00,
-0.16666001563,0.00,
-0.16664001563,0.00,
-0.16662001563,0.00,
-0.16660000000,0.00,
-0.16658000000,0.00,
-0.16656001563,0.00,
-0.16654001563,0.00,
-0.16652001563,0.00,
-0.16650000000,0.00,
-0.16648000000,0.00,
-0.16646000000,0.00,
-0.16644001563,0.00,
-0.16642001563,0.00,
-0.16640001563,-0.20000,
-0.16638000000,0.00,
-0.16636000000,0.00,
-0.16634001563,0.00,
-0.16632001563,0.00,
-0.16630001563,0.00,
-0.16628000000,0.00,
-0.16626000000,0.00,
-0.16624000000,-0.20000,
-0.16622001563,0.00,
-0.16620001563,0.00,
-0.16618001563,0.00,
-0.16616000000,0.00,
-0.16614000000,0.00,
-0.16612000000,0.00,
-0.16610001563,-0.20000,
-0.16608001563,0.00,
-0.16606001563,-0.20000,
-0.16604000000,0.00,
-0.16602000000,0.00,
-0.16600001563,0.00,
-0.16598001563,0.00,
-0.16596001563,0.00,
-0.16594000000,0.00,
-0.16592000000,0.00,
-0.16590000000,0.00,
-0.16588001563,-0.20000,
-0.16586001563,0.00,
-0.16584000000,0.00,
-0.16582000000,0.00,
-0.16580000000,0.00,
-0.16578001563,0.00,
-0.16576001563,0.00,
-0.16574001563,0.00,
-0.16572000000,0.00,
-0.16570000000,0.00,
-0.16568000000,0.00,
-0.16566001563,0.00,
-0.16564001563,0.00,
-0.16562000000,0.00,
-0.16560000000,0.00,
-0.16558000000,0.00,
-0.16556000000,0.00,
-0.16554001563,0.00,
-0.16552001563,0.00,
-0.16550000000,0.00,
-0.16548000000,0.00,
-0.16546000000,-0.20000,
-0.16544001563,0.00,
-0.16542001563,0.00,
-0.16540001563,0.20000,
-0.16538000000,0.00,
-0.16536000000,-0.20000,
-0.16534000000,0.00,
-0.16532001563,0.00,
-0.16530001563,-0.20000,
-0.16528000000,0.00,
-0.16526000000,0.00,
-0.16524000000,0.00,
-0.16522000000,0.00,
-0.16520001563,0.00,
-0.16518001563,0.00,
-0.16516000000,0.00,
-0.16514000000,0.00,
-0.16512000000,0.00,
-0.16510001563,0.00,
-0.16508001563,-0.20000,
-0.16506001563,0.00,
-0.16504000000,0.00,
-0.16502000000,0.00,
-0.16500000000,0.00,
-0.16498001563,0.00,
-0.16496001563,0.00,
-0.16494000000,0.00,
-0.16492000000,0.00,
-0.16490000000,0.00,
-0.16488000000,0.00,
-0.16486001563,0.00,
-0.16484000000,0.00,
-0.16482000000,0.00,
-0.16480000000,-0.20000,
-0.16478000000,0.00,
-0.16476001563,0.00,
-0.16474001563,0.00,
-0.16472000000,0.00,
-0.16470000000,0.00,
-0.16468000000,0.00,
-0.16466000000,0.00,
-0.16464001563,0.00,
-0.16462001563,0.00,
-0.16460000000,0.00,
-0.16458000000,0.00,
-0.16456000000,0.00,
-0.16454000000,0.00,
-0.16452001563,-0.20000,
-0.16450000000,0.00,
-0.16448000000,0.00,
-0.16446000000,0.00,
-0.16444000000,0.00,
-0.16442001563,0.00,
-0.16440001563,0.00,
-0.16438000000,0.00,
-0.16436000000,0.00,
-0.16434000000,0.00,
-0.16432000000,0.00,
-0.16430001563,-0.20000,
-0.16428000000,0.00,
-0.16426000000,0.00,
-0.16424000000,-0.20000,
-0.16422000000,0.00,
-0.16420001563,0.00,
-0.16418001563,0.00,
-0.16416000000,0.00,
-0.16414000000,0.00,
-0.16412000000,0.00,
-0.16410000000,0.00,
-0.16408001563,0.00,
-0.16406001563,0.00,
-0.16404000000,0.00,
-0.16402000000,0.00,
-0.16400000000,0.00,
-0.16398000000,0.00,
-0.16396001563,0.00,
-0.16394000000,0.00,
-0.16392000000,-0.20000,
-0.16390000000,0.00,
-0.16388000000,0.00,
-0.16386001563,0.00,
-0.16384000000,0.00,
-0.16382000000,0.00,
-0.16380000000,0.00,
-0.16378000000,0.00,
-0.16376000000,0.00,
-0.16374001563,0.00,
-0.16372000000,0.00,
-0.16370000000,0.00,
-0.16368000000,0.00,
-0.16366000000,0.00,
-0.16364000000,0.00,
-0.16362000000,0.20000,
-0.16360000000,0.00,
-0.16358000000,0.00,
-0.16356000000,0.00,
-0.16354000000,-0.20000,
-0.16352001563,0.00,
-0.16350000000,0.00,
-0.16348000000,-0.20000,
-0.16346000000,0.00,
-0.16344000000,0.00,
-0.16342000000,0.00,
-0.16340001563,0.00,
-0.16338000000,0.00,
-0.16336000000,-0.20000,
-0.16334000000,0.00,
-0.16332000000,0.00,
-0.16330000000,0.00,
